product_id,customer_id,Rate
42204,30604,4
52212,30604,5
78391,22862,5
93702,22862,5
99390,22862,5
34225,48639,5
69180,48639,5
74462,48639,5
41135,73406,4
48559,73406,4
64665,67287,5
35988,54563,3
95325,54563,5
44975,54563,5
47650,54563,5
69902,54563,5
49207,54563,5
41025,54563,1
51444,18361,5
28103,18361,5
74462,18361,2
68440,15486,4
22211,12718,5
53322,12718,5
11031,12718,5
56980,99226,5
90896,21239,5
22065,98548,5
37116,98548,5
88964,82574,5
28093,45531,5
20581,73562,3
18421,73562,4
48805,73562,5
86679,39066,5
17650,99524,4
11189,48118,5
80610,80118,2
85534,81482,4
41914,81482,1
51517,81482,5
91450,81482,5
47802,49775,4
44043,98403,5
81107,98403,5
84639,98403,5
12918,98403,4
35837,11289,5
98737,11289,5
76068,11289,5
29973,92931,5
20046,92931,5
26970,69973,5
60925,69973,3
15838,69973,4
45695,69973,5
92621,37535,3
56954,37535,5
35972,37535,5
52097,13489,4
40418,96360,5
66006,96360,5
35399,15320,5
28826,15320,5
14220,16386,5
56304,16386,4
99924,99068,3
71698,99068,5
87823,99068,5
33420,99068,5
37486,94139,3
19756,94139,5
20985,89958,5
68737,82099,5
68567,47110,4
50940,47110,5
64890,47110,5
96878,47110,4
20997,64517,4
72341,49527,4
70156,49527,4
83721,82520,5
69857,14817,5
69589,14817,5
82200,64265,5
15991,64265,5
86593,64265,3
52949,13656,5
74462,32455,4
45374,32455,5
10115,32455,4
72711,32455,5
89769,74130,5
85812,93949,3
47912,14516,5
81265,14817,5
32418,14817,5
59825,98951,5
32190,65255,5
52097,10114,5
84723,10114,5
44569,23364,5
58831,33733,5
51664,33733,5
12558,33733,5
48907,33733,5
44653,87035,5
58157,13529,5
75928,13529,5
46573,88395,5
90761,88395,5
87419,88395,5
21712,75925,5
64182,95508,5
63673,86963,5
18817,86963,5
32691,86963,1
75519,10190,4
30406,35532,5
86126,35532,5
22909,13976,5
93763,13976,5
36462,81537,5
54549,98951,4
75433,98951,3
42050,98951,5
75993,40132,5
98866,40132,4
75537,65650,1
79894,65650,5
98737,31063,5
40191,31063,5
62621,31063,5
17650,31063,5
97728,66552,5
67846,68565,5
23039,68565,1
78591,48396,4
60917,48396,4
63673,71923,4
37490,71923,5
18654,71923,3
61794,71923,5
41528,71923,5
80026,71923,5
95850,71923,5
84490,71923,5
75422,71923,5
54549,46418,4
21712,46418,5
58013,46418,5
14798,46418,5
27900,56745,5
43195,56745,5
59935,32451,5
93621,32451,5
68624,50473,5
57325,50473,1
43926,50473,4
70416,50473,4
18723,71034,5
15489,40763,4
40347,97979,4
68946,83080,5
92463,83080,4
42214,83080,5
64653,72375,5
66006,13962,4
11487,14817,5
74791,14817,5
83539,61576,5
98575,61576,1
60627,61576,3
62751,61576,3
40045,61576,5
97368,61576,5
71228,61576,2
80580,61576,4
85010,25120,4
38645,25120,1
24015,81522,5
32793,81522,5
39667,52125,4
24156,13480,2
71754,13480,3
45481,13480,5
49776,13480,4
55730,13480,5
34028,13480,5
71698,13480,5
87823,13480,5
81247,13480,5
44569,81537,5
36952,50473,5
34635,31029,4
95343,31029,5
69725,42999,5
55160,42999,5
50040,42999,3
84880,42999,5
75422,49521,1
85010,49521,5
71261,49521,5
70429,96246,3
47310,49197,4
72291,70228,5
56603,43602,5
25971,41375,5
58013,39619,5
72130,39619,4
72546,39619,3
34805,39619,5
93763,55862,5
77089,82521,5
44146,82521,4
30638,82521,3
45873,45679,4
69229,45679,2
62171,49527,1
31870,49527,5
43013,60998,5
72434,60998,4
62192,40187,5
93054,43133,5
19863,43133,3
33429,57713,4
93592,35532,5
24371,35532,4
62621,64699,3
97728,41375,4
47752,33558,5
17221,40132,5
35539,69292,4
62621,69292,4
81619,69292,5
33617,93465,5
41025,93465,5
15906,93465,5
60071,93465,3
18946,93465,5
26818,64463,4
47099,64463,5
76058,27629,5
18946,27629,5
88098,88172,5
78583,88172,1
96742,88172,4
90267,97172,5
51504,97172,5
24443,97172,1
24156,33461,4
15563,29834,5
77164,29834,5
75256,57066,5
92129,57066,3
55160,57066,5
54473,57066,1
70871,57066,5
96420,57066,3
20985,57066,4
15489,57066,4
11076,60497,5
77451,60497,5
37259,85057,5
72341,86963,5
64653,86963,5
13292,86963,4
52927,38351,5
81241,40025,4
39433,40025,5
93675,21886,4
15875,21239,5
37832,21239,3
48468,30136,3
96976,10626,4
26479,10626,5
37672,94818,4
73960,95354,4
42684,96080,5
36751,18575,5
59669,18575,4
91585,18575,3
45315,18575,5
65957,29632,5
91418,40268,5
70739,17003,5
82862,66196,4
25403,91101,5
54074,71114,3
64665,71114,5
11487,25120,5
39583,20502,4
32190,70795,5
98278,50911,4
26703,50911,4
91450,46194,4
20166,47218,5
76234,15262,5
76068,15262,2
93763,50490,4
98583,69587,4
47161,69587,5
22499,69587,5
29831,67820,5
69753,82526,5
79041,82526,5
52559,18559,4
43793,18559,4
58577,18559,3
31226,18559,5
84243,18559,3
24868,18559,5
53267,15160,5
39952,15160,4
76739,15160,5
52713,15160,4
52655,15160,5
18754,15160,4
65199,80992,3
45770,47008,5
60816,75705,5
11485,75705,5
45374,30478,5
16764,30478,4
70649,30478,5
16431,46552,4
84506,46552,1
40922,46552,5
27703,46552,5
40418,80970,4
55160,80970,4
12606,80970,3
14117,38186,3
73728,99360,5
72195,99360,2
29732,99360,1
60986,99360,5
35332,62256,2
80406,62256,3
58764,88479,5
45512,88479,5
68568,13077,4
88162,13077,3
89385,97721,5
51120,97721,5
38667,97721,5
21742,97721,5
98737,12077,5
36952,48884,5
51420,48884,5
76617,48884,5
81241,48884,5
48724,48884,5
37187,47491,5
50789,83669,5
37532,83669,4
74791,66937,4
10013,70164,3
56497,94139,5
16394,90937,5
79515,90937,5
99006,56523,5
60816,56523,4
61698,56523,2
12656,60593,4
78391,67287,5
70244,67287,5
50127,18559,4
98995,18559,4
13022,11381,5
80492,28261,5
48742,24846,5
11487,83560,5
22238,29319,5
98974,29319,5
12247,29319,5
80292,29319,5
32672,29319,2
32299,29319,5
21712,56523,5
67233,56523,5
75189,56523,3
23963,56523,5
60084,37149,4
62506,38186,4
80580,38186,4
46128,67101,5
73960,67101,3
80492,67101,5
71641,67101,5
21272,51917,3
63552,75925,3
30717,31976,4
74452,45724,2
86289,45724,4
91876,45724,5
59214,91415,5
99296,91415,5
34225,91415,5
59649,27064,5
80406,96246,5
16688,63811,5
68568,93703,4
26925,93703,5
68568,15486,5
81943,34482,5
13046,70232,2
88041,85787,5
50228,91363,5
41562,83585,4
46319,83585,1
65834,83585,4
98252,83585,5
81218,83585,1
21869,83585,5
38683,83585,5
82848,83585,4
37333,19397,5
13565,79399,5
80267,79399,5
78391,81522,4
89533,81522,5
22137,81522,5
85417,81522,5
33741,81522,5
62033,32455,5
19663,32455,1
21350,96080,3
34635,83560,5
39341,83560,1
26970,36258,5
50228,36258,1
73232,36258,4
64323,36258,5
27422,20584,5
16119,20584,5
26703,20584,2
30357,54530,5
78583,54530,5
34450,73388,5
30244,73388,4
66006,73388,5
12188,62256,5
40828,62256,5
41026,62256,5
78390,79403,5
12558,80510,5
19158,80510,4
47650,30280,5
64330,13452,5
80292,31029,3
21856,41288,5
76667,41288,5
98672,85676,3
78268,85676,5
74791,85676,3
16600,85676,5
34480,92826,4
32021,49197,5
58454,61322,4
76725,65001,5
77381,65001,5
44189,52678,5
88699,46294,4
50934,46294,5
25143,46294,5
72130,49106,5
91418,49106,4
61698,15278,5
38667,15278,5
91546,19481,4
28490,98548,5
79934,10316,5
90631,25120,5
79894,12077,5
13780,12077,4
46128,19142,5
37259,23981,4
39577,61374,5
29183,61374,5
58689,61374,4
22976,61374,5
53538,68142,4
41466,25790,4
11809,25790,5
79500,81301,5
35450,81301,5
55950,79242,4
51172,70152,5
15687,70152,5
43497,70152,3
22171,23982,3
52671,63401,5
77208,63401,5
40537,49507,5
32410,74529,5
64330,27064,5
32410,86924,5
88969,86924,4
79377,86924,5
17831,64240,4
77164,64240,5
11134,64240,1
47663,64240,5
69329,64240,5
20335,24840,5
73585,58695,5
81089,58695,5
86593,82779,5
33056,82779,3
27395,82779,4
71479,34054,3
80006,34054,5
84640,34054,5
61698,39050,4
18150,84151,4
65846,86322,4
19789,86322,4
24162,34882,5
95873,11410,5
12131,11410,4
58577,11410,4
99835,11410,2
83185,11410,5
12770,11410,4
89401,11410,5
22070,49745,5
70996,49745,4
71691,49745,5
84506,41499,5
82797,41499,4
61794,70232,5
77597,70232,5
50817,70232,5
56614,70232,2
11766,25959,5
33055,25959,5
26296,85676,5
71230,85676,3
23229,85676,5
61005,13077,5
81943,13077,5
33617,11410,5
46086,94751,3
59530,94751,4
11766,94751,3
69857,94751,5
86289,94751,4
43636,94751,5
27817,94751,4
42202,50079,5
41373,85521,5
72370,19142,5
48453,12077,5
44653,12077,4
95736,45531,5
85995,45531,5
79594,64071,3
67554,64071,4
83301,64071,5
52059,64071,5
12984,64071,5
44139,64071,5
79138,49171,5
55517,28261,4
29732,28261,5
43793,35944,4
86014,85521,4
69693,72035,5
43535,71842,4
43195,71842,5
32810,93465,5
61698,93465,5
60107,93465,5
42101,93465,5
25090,42320,5
88699,42320,5
49805,42320,5
18171,64790,4
28093,12984,4
31191,64240,5
13783,64240,4
26608,64071,5
57312,64071,5
96420,64071,5
91609,40535,5
19920,12077,5
50127,12077,5
54549,60810,4
23963,60810,5
39952,58695,5
22100,63977,5
39952,63977,5
76234,63977,5
15765,86140,1
69013,14507,4
59825,14507,5
69857,14507,5
88776,33285,5
80055,66877,5
57756,66877,5
37333,66877,5
79753,61322,5
63139,61322,4
24277,61322,5
99897,61322,5
99402,75606,5
46065,75606,5
97346,75606,4
77089,65588,5
72645,18575,5
22776,18575,5
34480,97414,5
38054,32451,5
24133,32451,4
19252,48494,5
57233,48494,5
81542,48494,5
41914,48494,5
13068,88291,5
29253,88291,4
54549,14516,5
60525,80510,5
90030,80510,5
41432,80510,3
31560,80510,5
41833,92931,5
95665,51574,5
33833,51574,4
18946,51574,4
70910,88705,5
56603,39279,5
22499,52696,5
81247,81482,3
51578,81482,5
20046,31029,4
75847,69681,5
70416,94838,4
24692,94838,5
19121,24830,1
96558,24830,5
55730,69774,2
64665,69774,5
15287,97414,5
36258,32455,5
14117,98951,5
40537,98951,5
42099,15727,5
72130,65822,5
24515,25120,5
71897,25120,5
91020,25120,5
35332,42320,5
18946,13529,3
70253,13529,4
81089,13529,5
60885,13529,4
94020,13632,5
66083,13632,5
88543,13632,3
54795,24840,4
84895,24840,5
38154,80825,5
75847,80825,5
52059,64071,5
11189,33461,5
81041,85720,5
18817,85720,4
45770,37149,4
71951,37149,5
78498,49685,4
51476,49685,5
13769,95694,5
51978,12718,5
36871,12718,2
58831,51275,5
18807,51275,4
38054,18575,4
16756,29319,3
58831,29319,5
45595,29319,4
37994,75273,5
36814,45679,5
78580,45679,4
61794,39066,5
61669,59878,5
95325,48639,4
12656,85781,5
24868,85781,5
65096,85781,5
10997,74130,5
85063,94818,5
59935,37960,4
80406,37960,4
22513,37960,5
66105,49507,5
88890,87349,3
63065,56523,5
84976,93031,4
35972,93031,2
26703,16334,5
42139,75925,5
71521,96080,5
73506,36101,4
63552,36101,4
71521,88186,4
18171,88186,5
77843,88186,5
26818,88186,5
61549,54701,5
27900,54701,4
44189,54701,5
71698,54701,5
83284,54701,5
93574,54701,5
84456,54701,4
11485,34115,5
79136,67101,5
28490,67101,5
21586,67101,3
63872,98390,5
40885,54277,4
64664,69681,4
90805,10190,3
28691,10190,4
30764,43680,4
63638,43680,5
26107,43680,5
73960,43680,4
35316,43680,5
76234,49628,5
64151,78039,5
93621,97172,5
43046,70239,3
86483,54530,5
95736,69317,5
28826,69317,5
25095,69317,5
27900,69317,5
83690,69317,4
69589,88186,4
41070,88186,4
84238,38021,5
34127,15412,5
82762,56311,2
52949,97873,5
86211,72772,5
43926,72772,5
47039,37535,3
61794,37535,5
68440,70795,4
77597,49670,4
76720,49670,4
36268,49670,5
21755,36393,5
75928,36393,5
96976,77458,5
57895,98951,5
33429,98951,5
89758,98951,5
42373,91436,5
85403,91436,5
77810,91436,5
18946,10626,5
55669,79399,1
92361,89946,4
72711,99849,5
59265,86322,5
92129,44811,5
32969,56523,1
36674,37149,4
99006,37149,5
40461,37149,4
69180,37149,5
65238,37149,5
71727,54701,5
64151,21015,1
29430,77141,5
98866,84274,5
26703,84274,4
36952,22497,4
65663,55428,5
79138,32213,4
84327,77458,3
46086,77458,4
85619,77458,5
43999,52172,5
34959,52172,4
98294,19397,5
97728,19397,5
78744,48684,4
45776,48684,4
55160,48684,4
63139,12826,4
75422,49197,4
32068,49197,4
62621,61406,1
14211,61406,5
56837,61406,5
48468,49920,5
99095,51917,5
18150,62316,5
47802,81301,4
11180,16919,5
53704,16919,5
84787,16919,4
95542,16919,5
27728,16919,4
98278,11981,4
34633,92826,5
24250,34115,5
68244,34115,4
81038,71196,4
56497,71196,5
89198,97172,4
92944,97172,3
99400,97172,5
56795,97172,5
98476,97172,4
77208,10489,5
70156,72312,5
76086,72312,5
67383,72312,5
77972,12718,5
42107,57190,5
57895,95508,5
60671,95508,4
52097,94838,4
81041,94838,5
99390,94838,4
12377,94838,2
38154,94838,5
86650,13685,3
33420,13685,5
19016,65650,4
47455,16919,5
66933,16919,5
84102,99973,4
48805,99973,5
79168,98347,5
54692,98347,1
31941,52696,4
79535,52696,4
10119,85676,5
68047,85676,5
79753,64240,5
55322,27629,5
40112,34404,5
89570,85505,5
82862,85505,5
81531,85505,5
19863,85505,4
99296,94209,4
83152,94209,4
78687,37565,2
41432,37565,5
48634,26953,5
91272,26953,5
82797,72172,5
90030,72172,5
74498,15412,5
23172,72273,5
83831,72273,5
13046,26192,5
57178,26192,5
22156,26192,5
87739,40763,5
58124,76673,4
58000,67169,4
37381,67169,5
46319,67169,5
45095,67169,1
51517,67169,5
54546,12718,5
98821,12718,4
69180,72772,5
34028,72772,5
33066,72772,5
72341,86140,1
84490,86140,3
70859,98403,5
96652,34882,5
55522,34882,3
22156,34882,5
25538,78951,5
36326,78951,5
47099,24418,1
62093,24418,5
81265,29834,2
44285,29834,3
50817,29834,2
38242,29834,5
86211,10793,3
86014,10793,2
37138,55335,1
49805,55335,4
11180,55335,5
95244,55335,4
58000,10626,1
41771,10626,5
26388,80825,4
91376,80825,1
48907,15160,5
55669,81482,5
80168,81482,4
69817,52696,4
98555,52696,1
57178,52696,3
95594,68969,1
95594,56290,4
88964,38591,5
80698,38591,5
47277,26157,5
67810,26157,5
76234,26157,5
41070,85676,1
98663,85676,1
22338,68240,2
35750,68240,1
48799,68240,2
68044,89636,2
68081,88133,1
39683,88133,1
15191,20153,1
46742,79403,3
13034,33322,2
80445,78273,4
37381,61322,1
89401,13685,5
85927,13685,5
75433,13685,1
27052,13685,1
53322,13685,5
65377,51917,5
98974,56290,5
21712,57873,5
19121,33461,4
13022,33461,5
78588,33461,4
73389,33461,5
21886,33461,4
71765,93666,5
33441,93666,5
77527,93666,5
44653,64265,2
28103,64265,4
56304,61037,1
89374,61037,5
66190,61037,4
47683,61037,5
73018,70239,5
74896,70239,5
87823,70239,5
66203,70239,5
32529,88172,5
73075,88172,5
46087,88172,5
49326,49745,5
87272,49745,5
15294,49745,5
38054,49745,5
32196,62904,3
25926,62904,5
15676,91101,5
47912,39036,1
42202,41826,4
67578,41826,5
46047,41826,5
63056,41826,1
64155,41826,1
44313,41826,5
89570,95420,2
24515,97591,5
94713,97591,5
40461,97591,4
44653,97591,5
10596,68438,1
24015,85787,5
10884,85787,5
53675,85787,5
51589,85787,5
67934,85787,5
13780,85787,4
25240,77372,5
14211,77372,5
11878,55335,5
40106,35944,5
70859,35944,5
98995,35944,5
73907,35944,5
12176,35944,3
24730,35944,5
89465,35944,3
18946,22862,5
54760,22862,5
29183,22862,5
71928,61374,3
55160,48639,2
49326,48639,4
44653,48639,5
17901,48639,3
31879,31976,5
84275,31976,4
20985,24846,5
89745,62721,5
51589,95354,5
89944,95354,5
90030,66937,4
10599,66937,4
47101,59878,5
95873,59878,4
85504,59878,3
14609,59878,5
76957,59878,4
47099,59878,5
64617,97038,3
25143,23364,5
67233,23364,5
23643,72876,5
90878,16334,5
45512,28649,5
22499,78951,5
56574,63207,5
80966,63207,4
99741,36298,5
59102,37358,5
81188,63977,5
49326,63977,5
36481,10793,4
83539,98347,5
38667,98347,5
22303,46649,5
39564,46649,5
58689,46649,5
75519,45679,5
25324,72080,5
38333,62316,5
90878,62316,4
91831,34443,4
55694,34443,3
29028,52719,3
13212,56745,4
29563,56745,3
54066,56745,5
44569,56745,5
11809,13241,4
95947,13241,1
95325,39050,1
61529,94536,5
18754,46480,5
15457,46480,4
68244,46480,1
53148,46480,5
77007,46480,3
51663,46480,1
35750,46480,4
93006,84302,5
22904,51464,4
70871,95456,1
98821,95456,5
17842,68142,4
96013,58740,1
38054,58740,5
83691,85505,4
67691,93440,4
36092,49920,1
87779,71966,1
93514,71966,4
67100,71966,5
52713,63811,4
33617,21239,4
35450,91101,4
19663,91101,5
11076,91101,5
39952,89465,5
35332,32213,5
95594,65754,5
63056,65754,5
72546,35532,5
65256,94527,4
55293,94527,1
50934,94527,5
42460,94527,5
96838,39036,3
20166,26657,5
73041,89966,5
32634,69075,4
96774,29755,3
98294,73558,5
92529,59809,5
84243,49545,4
79594,49545,3
52032,49545,5
86131,49545,3
41285,49545,5
62901,49545,5
91529,52719,5
22100,52719,5
10596,52719,4
43298,52719,1
40693,52719,5
98663,52719,5
16838,96246,2
74174,94527,5
20046,94527,5
70649,76591,5
27395,76591,4
36751,76591,4
91624,59878,5
30051,59878,5
15910,59878,3
68567,59878,1
70996,27064,4
91876,27064,1
19158,27064,1
49316,27064,5
83284,83669,5
38026,39178,3
71154,37149,5
32068,37149,5
41528,90937,3
24156,90937,5
96065,93703,5
17256,88395,3
87054,88395,2
22163,52172,2
20166,52172,2
17575,70232,5
76667,54426,1
46573,54426,3
79138,54426,4
83284,54426,5
62506,14924,4
40342,14924,4
37994,14924,5
69127,14924,5
65275,19829,5
69013,31981,5
79048,31981,3
74672,93703,1
63139,93703,4
63139,27227,4
59271,33461,1
92529,33461,4
21712,33461,3
67496,50079,1
85010,50079,5
10418,39024,5
75663,39024,3
62438,31323,1
49207,31323,1
34830,31063,1
47277,78039,5
77451,22977,5
25840,10626,5
85444,10626,5
15676,29289,5
43497,29289,1
43007,90937,1
60671,90937,5
36751,44811,5
48724,33491,5
48713,45724,5
65523,45724,5
78326,45724,2
69898,45724,5
35122,45724,3
56954,45724,3
66067,45724,2
44128,16919,4
28689,14516,5
81302,14516,5
85220,10626,4
60097,10626,5
35101,97979,1
24096,97979,3
89374,97979,1
94898,20153,5
89427,20153,5
89198,20153,1
45481,20153,2
68737,83011,1
88241,84820,5
63139,84820,5
35373,84820,3
64986,84820,5
14798,84820,5
54546,97153,1
69234,25736,3
95947,86963,5
10997,86963,5
12176,86963,1
93217,86963,4
72812,87349,4
67782,15790,4
61220,46141,4
68567,46141,4
42640,46141,4
46573,46141,2
74896,46141,5
22976,81482,4
90691,81482,3
94917,81482,1
16600,81482,1
53371,81482,1
91546,67287,1
70471,67287,4
98821,67287,5
21861,67287,5
67846,39619,4
34123,57218,5
94020,57218,5
38295,57218,4
71951,97172,4
42050,97172,4
58790,97172,4
81188,97172,2
39433,83698,3
91585,69587,4
53371,69587,1
31916,19397,5
52655,26999,4
33070,52313,4
99950,84211,4
41135,49079,4
27999,11981,4
17313,11981,2
92944,24908,5
90990,79178,3
17032,95456,3
98420,14727,5
63799,14727,3
89367,49110,1
49805,49110,5
91251,86140,2
67518,96732,5
87130,59738,4
34960,59738,1
50187,59738,5
67934,59738,5
71691,51499,5
89570,23981,5
41985,23981,1
46047,23981,5
78268,94139,5
79500,94139,5
91573,25959,5
86650,25959,5
34123,25959,4
24156,31303,5
91297,31303,5
14006,31303,5
48889,31303,3
64653,40025,5
27817,40025,4
10916,89757,5
49207,48494,5
26555,49920,5
98106,56858,4
14460,95292,4
99897,73596,4
15616,73596,3
82685,49920,5
41264,96246,5
68480,56732,3
74916,56732,4
59935,56732,5
98294,88764,1
58774,88764,2
46512,24908,4
57325,79031,4
26703,87793,5
43793,95420,2
30923,95420,1
88162,15594,5
58199,50495,4
13719,50495,5
30116,14516,2
55259,85548,1
63673,85548,1
26528,85548,2
58790,75273,5
41070,14924,4
58774,14924,5
71261,80992,3
98737,21886,1
72409,84151,1
98637,84151,4
74174,84151,1
80987,34404,5
31178,47001,3
90295,47001,2
96810,47001,5
21194,47001,1
12558,47001,1
42941,47001,1
44840,47001,4
47650,47001,4
62043,47001,5
95665,99006,5
18150,18793,2
30326,75925,5
63056,39050,1
41486,39050,1
71641,39050,5
88098,39050,4
23010,39050,4
11625,39050,5
42509,39050,5
23766,79403,5
50833,79403,1
60721,47008,1
23963,47008,1
93653,47008,5
61213,13827,2
25840,97153,5
23407,97153,5
87054,44291,5
73037,44291,4
91113,44291,5
45952,24418,1
72061,13452,5
70859,13452,5
35092,13452,5
15489,13452,5
41938,70166,4
29338,67101,2
44646,67101,4
52097,10114,5
14884,38351,5
16600,38351,5
61220,38351,3
22526,91728,5
78591,41499,5
34450,41499,5
25324,34464,4
54231,83400,4
69127,83400,4
18817,83400,4
89570,83400,3
80406,49110,5
60169,49110,1
48889,49110,5
28826,11410,4
95850,11410,4
31296,11410,3
11894,13962,1
97602,84302,3
63666,83698,3
81176,86322,1
36952,53054,5
22526,94307,1
88149,51464,5
55322,51464,5
65856,51464,5
47752,32451,4
71691,32451,4
99101,32451,4
63139,32451,4
36268,88172,2
51999,88172,5
70604,88172,5
45595,54930,5
51663,54930,2
83218,54930,5
65333,82521,5
57433,51464,5
60618,35700,4
60084,40132,5
61005,40132,4
86289,84151,2
65498,24830,4
63056,24830,4
65096,24830,3
63673,24830,4
55380,62801,4
69229,62801,3
85580,20153,4
20046,20153,5
76957,20153,5
55702,20153,5
62247,15727,1
11535,97646,4
99924,97646,5
98637,19481,5
15346,14507,4
71691,14507,4
81272,14507,4
75501,14507,1
63872,88133,5
34127,88133,5
80380,75958,5
18754,77091,5
91272,77091,5
12984,77091,4
59102,77091,2
53267,80118,4
92621,80118,5
60435,80118,5
47382,80118,4
87515,80118,1
67691,80118,3
89367,80118,4
12361,89110,1
78326,89110,1
23113,58740,1
32418,45344,1
35588,45344,1
79968,34482,1
78268,34482,4
23369,98919,1
48805,91728,1
46209,91728,5
95501,61155,5
57774,61155,1
55694,38984,2
69827,38984,5
69370,38984,4
62438,38984,3
72305,38984,4
66512,54949,5
48889,54949,3
61003,62316,4
93397,62316,5
20335,81791,5
21197,81791,5
25324,15198,5
15616,93949,4
90092,93949,3
52949,93949,5
44894,93949,4
68270,54595,4
73891,92826,5
44653,70228,5
29057,70228,5
88291,32968,5
70416,32968,5
62015,95354,1
73018,75606,5
12606,75606,5
32810,75606,5
23480,21228,1
35869,47218,4
51480,95304,4
84506,95304,3
98672,95304,1
41026,50911,3
97790,50911,5
75277,50911,4
12984,72876,5
15616,66552,5
25090,66552,1
11998,66552,1
94020,21069,5
69180,39066,2
32529,39066,5
99741,71842,2
26925,18559,5
63149,97665,2
70981,66937,4
99924,64662,1
57516,64662,1
22427,64662,5
51939,48639,4
52470,48639,3
97890,20502,4
14510,20502,3
18754,65431,1
87089,65431,5
60885,65431,5
99897,60192,5
87931,73833,2
70981,94654,5
95475,94654,5
10884,94654,2
44147,94654,4
33741,82526,5
65048,82526,5
39667,82526,3
61459,82526,3
99811,23981,5
94106,22110,4
16431,88133,4
72305,88133,3
76931,88133,2
58774,19938,3
66700,19938,1
41833,19938,2
72711,12701,5
48724,47001,1
90092,14924,5
39168,86389,5
48278,41910,5
65609,41910,5
41938,41910,2
28689,54702,5
31916,54702,5
24277,39178,5
25538,57617,5
90688,57617,5
49326,57617,3
18946,47491,5
54478,21228,4
71765,21228,5
28093,13962,5
95268,13962,5
23425,49492,4
53184,25120,5
87515,25120,1
32748,86322,5
84490,51553,5
21628,75958,5
12441,58695,1
56504,58695,3
54795,15539,5
88058,15539,4
68912,15539,4
95685,48884,5
20166,46194,3
60490,46194,5
25433,46194,4
81102,85172,4
64747,85172,5
72661,77868,5
32770,77868,5
80445,77868,2
76799,53054,5
17650,50490,5
32770,50490,2
53538,50490,4
50127,96080,4
11134,96080,1
96742,96080,5
71452,96080,5
32071,49412,1
72446,84033,5
58774,84033,4
73514,84033,4
30364,11942,5
63506,11942,5
44285,47451,5
71727,92056,1
91272,92056,1
45992,98640,2
64617,48884,5
60339,48884,1
83690,48884,4
65048,34190,5
82487,34190,5
29430,34190,5
21586,34190,5
35539,34190,3
38148,34190,1
71897,34190,4
12176,97414,5
59649,97414,5
61794,49492,5
27395,30604,5
51917,65650,1
94106,85720,5
53267,85720,2
28902,85720,5
13780,84302,5
38054,84302,1
76086,67370,1
58764,43133,5
41432,43133,5
91251,99507,5
52655,99507,4
79048,99507,5
81763,63441,4
59669,73596,3
25878,73596,1
82664,27455,1
55160,88186,4
20815,88186,1
28056,88186,5
79535,88186,3
97187,88186,1
27346,12158,3
80966,56934,3
45873,11289,5
93653,11289,4
53675,11289,4
46955,29104,5
76655,94835,3
48634,94835,3
48278,47110,2
14203,99679,2
48453,99679,5
38087,12859,5
75847,37535,3
24330,15727,3
94160,15727,2
39433,15727,5
75700,71966,4
95343,71966,1
57312,99679,5
70253,50900,5
41562,44851,5
88353,44851,3
19288,44851,3
79535,44851,5
92645,44851,5
55577,44851,5
84082,40268,1
50934,47970,5
27900,47970,2
64399,47970,1
79337,42473,5
37532,42473,4
33055,88764,3
70191,49106,4
63677,40268,5
74491,40268,2
84243,80118,4
70916,80118,1
79136,80118,5
12855,39024,5
35806,28324,4
36952,83400,4
85781,97414,5
86486,64265,4
93621,42473,3
85534,42473,2
23113,42473,2
70471,10626,5
19863,10626,4
26357,10626,1
27900,10626,5
90888,56523,1
21712,56523,5
80218,56523,5
98555,56523,1
70966,56523,4
68244,56523,5
27666,56523,3
50833,66864,3
97830,37149,5
77208,25790,3
45595,25790,5
26948,35532,1
85619,98390,5
55950,59809,5
46633,97382,4
33932,97382,4
55395,80873,1
71691,94678,3
31226,94678,5
36952,94678,1
80168,81482,4
78591,81482,1
17221,81482,4
42214,14914,3
99296,14914,5
54426,65255,4
66203,40132,5
51978,87282,1
55774,15594,5
75258,15594,1
16756,74206,5
70429,74206,1
64747,90937,5
36871,90937,1
53238,90937,1
31296,22497,4
70981,22497,5
17831,59809,5
91020,71034,4
30364,49628,3
74462,54563,5
22211,54563,5
34635,54563,2
75928,54563,1
33617,54563,4
91876,54563,3
98744,77141,4
40630,77141,1
52949,77141,1
86832,64517,1
76739,63441,1
57233,63441,1
75422,66552,5
11557,94751,1
78492,15262,1
29218,15262,3
49181,15262,5
26357,68438,5
41373,68438,5
42460,53099,5
35101,53099,5
12984,97750,4
70244,25120,5
17171,75606,5
17901,75606,5
61330,35944,4
37994,35944,5
21348,49171,5
46742,71196,5
21586,71196,5
44569,71196,4
13143,71196,5
77303,34190,5
88098,34190,5
49811,27926,4
36751,27926,1
60071,27926,5
41771,27926,5
38667,97153,5
51476,97153,5
35597,51553,2
73189,51553,4
26479,51553,5
59547,51553,5
41781,51553,5
48481,51553,4
32190,31960,5
69127,47970,5
70253,87209,4
60323,87209,5
95594,87209,5
11616,87209,5
25538,73558,4
26818,95420,1
37832,63977,5
94917,19210,3
15765,56440,4
48398,71923,5
72680,71923,5
97602,71923,5
61459,33285,5
73293,71470,5
14798,71470,5
28902,71470,5
73022,49670,5
73293,33558,2
71928,33558,2
84076,33558,5
76234,33558,5
71452,87282,4
89577,94536,1
20046,43265,1
88301,52678,4
81241,52678,1
68567,52678,4
56094,44291,4
52097,44291,5
40512,93440,3
